Scenario,InitialDiff,ResourceOverlap,FracRefuge,FightingDiff,MutationRate,BaseNestlSurv,NestSurvSpeciesModifier,Replicates_ALL,Replicates_NF,Replicates_nf_1K,Replicates_nf_end,Pr_Coexist,Pr_Sp1_Extinct,Pr_Sp2_Extinct,Coexistence_outcome,Mean_coexistence,dZ1_1K,dZ2_1K,dMu1_1K,dMu2_1K,dSig1_1K,dSig2_1K,dZ1Mu1_1K,dZ2Mu2_1K,dZ1Mu2_1K,dZ2Mu1_1K,Pr_Divergence_1K,Pr_Sp1diverging_1K,Pr_Sp2diverging_1K,Pr_Convergence_1K,Pr_Sp1converging_1K,Pr_Sp2converging_1K,Pr_Sp1chasing2_1K,Pr_Sp2chasing1_1K,Pr_Stasis_1K,Pr_Z1diverging_1K,Pr_Z2diverging_1K,Pr_Mu1diverging_1K,Pr_Mu2diverging_1K,Pr_Z1converging_1K,Pr_Z2converging_1K,Pr_Mu1converging_1K,Pr_Mu2converging_1K,Pr_Z1Mu2diverging_1K,Pr_Z2Mu1diverging_1K,Pr_Z2Mu1converging_1K,Pr_Z1Mu2converging_1K,Pr_Z1Z2diverging_1K,Pr_Mu1Mu2diverging_1K,Pr_Z1Z2converging_1K,Pr_Mu1Mu2converging_1K,Pr_Z1chasingMu2_1K,Pr_Z2chasingMu1_1K,Pr_Mu1chasingZ2_1K,Pr_Mu2chasingZ1_1K,Trait_outcome_1K,dZ1,dZ2,dMu1,dMu2,dSig1,dSig2,dZ1Mu1,dZ2Mu2,dZ1Mu2,dZ2Mu1,Pr_Divergence,Pr_Sp1diverging,Pr_Sp2diverging,Pr_Convergence,Pr_Sp1converging,Pr_Sp2converging,Pr_Sp1chasing2,Pr_Sp2chasing1,Pr_Stasis,Pr_Z1diverging,Pr_Z2diverging,Pr_Mu1diverging,Pr_Mu2diverging,Pr_Z1converging,Pr_Z2converging,Pr_Mu1converging,Pr_Mu2converging,Pr_Z1Mu2diverging,Pr_Z2Mu1diverging,Pr_Z2Mu1converging,Pr_Z1Mu2converging,Pr_Z1Z2diverging,Pr_Mu1Mu2diverging,Pr_Z1Z2converging,Pr_Mu1Mu2converging,Pr_Z1chasingMu2,Pr_Z2chasingMu1,Pr_Mu1chasingZ2,Pr_Mu2chasingZ1,Trait_outcome
3444,2,0.5,0.95,0,NA,0.29167,0.023,13,13,0,0,0,1,0,Sp1_extinct,8.61538461538461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
3445,2,0.55,0,-50,NA,0.29167,0.023,13,13,1,1,0.0769230769230769,0,0.923076923076923,Coexist_or_sp2_extinct,740.538461538462,1.057285272,4.216219697,0.420082658,3.508356558,2.653992675,1.519833543,0.140120428,0.062894389,5.966140902,5.888914863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging,1.057285272,4.216219697,0.420082658,3.508356558,2.653992675,1.519833543,0.140120428,0.062894389,5.966140902,5.888914863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging
3446,2,0.55,0,-25,NA,0.29167,0.023,13,13,2,2,0.153846153846154,0,0.846153846153846,Coexist_or_sp2_extinct,1430.53846153846,0.522737572,5.317307405,0.8753404535,4.495017895,3.6447585485,2.0038318125,0.127797584,0.183003594,6.6983499265,6.7839091605,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,0.522737572,5.317307405,0.8753404535,4.495017895,3.6447585485,2.0038318125,0.127797584,0.183003594,6.6983499265,6.7839091605,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2
3447,2,0.55,0,-15,1e-04,0.29167,0.023,16,16,9,9,0.5625,0,0.4375,Coexist_or_sp2_extinct,5085.25,1.04201812055556,5.79795025333333,1.209010665,5.337040925,4.11748411833333,2.07975502033333,0.128257742666667,0.249947751,6.54321250222222,6.70503583333333,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,1.04201812055556,5.79795025333333,1.209010665,5.337040925,4.11748411833333,2.07975502033333,0.128257742666667,0.249947751,6.54321250222222,6.70503583333333,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2
3448,2,0.55,0,-10,1e-04,0.29167,0.023,16,16,15,15,0.9375,0,0.0625,Coexist_or_sp2_extinct,8439.625,0.281688758866667,4.4702409188,0.4644746904,4.22413798046667,3.183732881,1.702053614,0.0969779006,0.1971823,5.97948195486667,6.10948311713333,0,0,0.866666666666667,0,0,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,0.281688758866667,4.4702409188,0.4644746904,4.22413798046667,3.183732881,1.702053614,0.0969779006,0.1971823,5.97948195486667,6.10948311713333,0,0,0.866666666666667,0,0,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2
3449,2,0.55,0,-5,1e-04,0.29167,0.023,16,16,16,16,1,0,0,Coexist,8999,-0.1281324253125,3.058097024875,-0.1270501154375,3.166980335,1.7548218889375,1.142020436625,0.0927668526875,0.074640041375,5.11503949225,5.2092737946875,0.0625,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.1281324253125,3.058097024875,-0.1270501154375,3.166980335,1.7548218889375,1.142020436625,0.0927668526875,0.074640041375,5.11503949225,5.2092737946875,0.0625,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
3450,2,0.55,0,0,1e-04,0.29167,0.023,13,13,11,11,0.846153846153846,0.153846153846154,0,Coexist_or_sp1_extinct,7637.46153846154,-0.422790813454545,1.70434510972727,-0.579333167727273,1.82013077081818,0.769444040090909,0.778693415818182,0.0512266044545455,0.0532387207272727,4.23303118027273,4.27429828509091,0.0909090909090909,0,0.818181818181818,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stasis_Sp2diverging_Divergence,-0.422790813454545,1.70434510972727,-0.579333167727273,1.82013077081818,0.769444040090909,0.778693415818182,0.0512266044545455,0.0532387207272727,4.23303118027273,4.27429828509091,0.0909090909090909,0,0.818181818181818,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stasis_Sp2diverging_Divergence
3451,2,0.55,0.05,-50,NA,0.29167,0.023,13,13,12,12,0.923076923076923,0,0.0769230769230769,Coexist_or_sp2_extinct,8309,2.16989969141667,7.39510867616667,2.393072046,7.00654084291667,5.38555443158333,2.24699750725,0.292635241833333,0.340958843416667,7.06261775658333,7.1268388255,0,0,0.166666666666667,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,2.16989969141667,7.39510867616667,2.393072046,7.00654084291667,5.38555443158333,2.24699750725,0.292635241833333,0.340958843416667,7.06261775658333,7.1268388255,0,0,0.166666666666667,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2
3452,2,0.55,0.05,-25,NA,0.29167,0.023,13,13,10,10,0.769230769230769,0,0.230769230769231,Coexist_or_sp2_extinct,6936.69230769231,2.1611169862,7.9282023744,2.5318051097,7.587157719,5.4407607411,2.4624257346,0.2128459774,0.3323742513,7.3806874499,7.5388181191,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,2.1611169862,7.9282023744,2.5318051097,7.587157719,5.4407607411,2.4624257346,0.2128459774,0.3323742513,7.3806874499,7.5388181191,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2
3453,2,0.55,0.05,-15,1e-04,0.29167,0.023,16,16,16,16,1,0,0,Coexist,8999,1.0563623766875,5.7137380299375,1.261414382625,5.785113753625,4.2551264376875,1.9278123413125,0.2137602170625,0.23351669425,6.547770368125,6.617124509125,0,0,0.375,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,1.0563623766875,5.7137380299375,1.261414382625,5.785113753625,4.2551264376875,1.9278123413125,0.2137602170625,0.23351669425,6.547770368125,6.617124509125,0,0,0.375,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2
3454,2,0.55,0.05,-10,1e-04,0.29167,0.023,16,16,16,16,1,0,0,Coexist,8999,0.3967555288125,4.2035106219375,0.279785634625,4.03552222075,2.7941262298125,1.4605812066875,0.1050258213125,0.17079037475,5.714760046125,5.8813122556875,0,0,0.9375,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,0.3967555288125,4.2035106219375,0.279785634625,4.03552222075,2.7941262298125,1.4605812066875,0.1050258213125,0.17079037475,5.714760046125,5.8813122556875,0,0,0.9375,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2
3455,2,0.55,0.05,-5,1e-04,0.29167,0.023,16,16,16,16,1,0,0,Coexist,8999,-0.1108713834375,2.8008189128125,-0.0493586988125,2.836245046625,1.5928916360625,0.9735178079375,0.0770280694375,0.104080675,4.804710525375,4.9117536434375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging,-0.1108713834375,2.8008189128125,-0.0493586988125,2.836245046625,1.5928916360625,0.9735178079375,0.0770280694375,0.104080675,4.804710525375,4.9117536434375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging
3456,2,0.55,0.05,0,1e-04,0.29167,0.023,13,13,6,6,0.461538461538462,0.538461538461538,0,Coexist_or_sp1_extinct,4245.15384615385,-0.756818882166667,1.60885695983333,-0.894887846666667,1.52538659166667,0.971805400666667,0.87688578,0.0746147665,0.0669823936666667,4.30006860766667,4.35260913316667,0.5,0,0.333333333333333,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stasis_Sp2diverging_Divergence,-0.756818882166667,1.60885695983333,-0.894887846666667,1.52538659166667,0.971805400666667,0.87688578,0.0746147665,0.0669823936666667,4.30006860766667,4.35260913316667,0.5,0,0.333333333333333,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stasis_Sp2diverging_Divergence
3457,2,0.55,0.1,-50,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,2.13567369753846,7.096359219,2.20017814746154,6.43033646361538,5.00129108538462,2.19942764361538,0.202842751,0.427920312461538,6.66048301223077,6.88556057407692,0,0,0.153846153846154,0,0,0,0.846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,2.13567369753846,7.096359219,2.20017814746154,6.43033646361538,5.00129108538462,2.19942764361538,0.202842751,0.427920312461538,6.66048301223077,6.88556057407692,0,0,0.153846153846154,0,0,0,0.846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2
3458,2,0.55,0.1,-25,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,2.78641878146154,7.86048075776923,3.02862237915385,7.71647590892308,5.49606147084615,2.13311768330769,0.340308393615385,0.375833544615385,6.81802235907692,6.94538621569231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,2.78641878146154,7.86048075776923,3.02862237915385,7.71647590892308,5.49606147084615,2.13311768330769,0.340308393615385,0.375833544615385,6.81802235907692,6.94538621569231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
3459,2,0.55,0.1,-15,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,1.35161202184615,6.068688319,1.42775690407692,5.87598213030769,4.36447250915385,1.85920982807692,0.174980054615385,0.281529764923077,6.44652413684615,6.593053297,0,0,0.307692307692308,0,0,0,0.692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,1.35161202184615,6.068688319,1.42775690407692,5.87598213030769,4.36447250915385,1.85920982807692,0.174980054615385,0.281529764923077,6.44652413684615,6.593053297,0,0,0.307692307692308,0,0,0,0.692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2
3460,2,0.55,0.1,-10,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,0.291420861153846,4.33515384923077,0.0928244867692308,3.96270756207692,2.99049314538462,1.22672116276923,0.0650307862307692,0.197365083923077,5.69081991753846,5.90732530569231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging,0.291420861153846,4.33515384923077,0.0928244867692308,3.96270756207692,2.99049314538462,1.22672116276923,0.0650307862307692,0.197365083923077,5.69081991753846,5.90732530569231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging
3461,2,0.55,0.1,-5,1e-04,0.29167,0.023,13,13,12,12,0.923076923076923,0.0769230769230769,0,Coexist_or_sp1_extinct,8314.38461538462,0.0183794223333333,3.0437444825,-0.0977794368333333,2.59174317075,1.37155939958333,0.934336339,0.0725522155833333,0.0822643388333333,4.884872854,4.95089248208333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging,0.0183794223333333,3.0437444825,-0.0977794368333333,2.59174317075,1.37155939958333,0.934336339,0.0725522155833333,0.0822643388333333,4.884872854,4.95089248208333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging
3462,2,0.55,0.1,0,1e-04,0.29167,0.023,13,13,4,4,0.307692307692308,0.692307692307692,0,Coexist_or_sp1_extinct,2838.23076923077,-0.42466649675,1.95574795975,-0.545046163,1.438190838,0.68414798625,0.68103469175,0.0555739385,0.0880732655,4.0439708645,4.18504442325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging,-0.42466649675,1.95574795975,-0.545046163,1.438190838,0.68414798625,0.68103469175,0.0555739385,0.0880732655,4.0439708645,4.18504442325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging
3463,2,0.55,0.15,-50,1e-04,0.29167,0.023,11,11,10,10,0.909090909090909,0.0909090909090909,0,Coexist_or_sp1_extinct,8230.81818181818,3.8117137468,9.6021550298,4.1458498621,8.7444286163,6.0452568167,2.4840736292,0.3811046708,0.5512568675,6.9232204638,7.1336652494,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,3.8117137468,9.6021550298,4.1458498621,8.7444286163,6.0452568167,2.4840736292,0.3811046708,0.5512568675,6.9232204638,7.1336652494,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2
3464,2,0.55,0.15,-25,1e-04,0.29167,0.023,11,11,11,11,1,0,0,Coexist,8999,3.01704906863636,8.31748203654545,3.48631752272727,7.96389878154545,5.94078141627273,2.17422217972727,0.373014125090909,0.491924413,6.88722511172727,7.01144116872727,0,0,0.0909090909090909,0,0,0,0.909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,3.01704906863636,8.31748203654545,3.48631752272727,7.96389878154545,5.94078141627273,2.17422217972727,0.373014125090909,0.491924413,6.88722511172727,7.01144116872727,0,0,0.0909090909090909,0,0,0,0.909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2
3465,2,0.55,0.15,-15,NA,0.29167,0.023,14,14,13,13,0.928571428571429,0.0714285714285714,0,Coexist_or_sp1_extinct,8413.28571428571,1.674744856,6.32982746515385,1.67761820969231,5.71787917130769,4.38050977761538,1.69208947384615,0.189551464923077,0.306140339538462,6.34272325061538,6.49337285446154,0,0,0.153846153846154,0,0,0,0.846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,1.674744856,6.32982746515385,1.67761820969231,5.71787917130769,4.38050977761538,1.69208947384615,0.189551464923077,0.306140339538462,6.34272325061538,6.49337285446154,0,0,0.153846153846154,0,0,0,0.846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2
3466,2,0.55,0.15,-10,1e-04,0.29167,0.023,11,11,11,11,1,0,0,Coexist,8999,0.424792212909091,4.15741576954545,0.236419395363636,3.86171307054545,2.64930855872727,1.233101876,0.0957590133636364,0.145269766363636,5.71770585963636,5.82880218609091,0,0,0.909090909090909,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,0.424792212909091,4.15741576954545,0.236419395363636,3.86171307054545,2.64930855872727,1.233101876,0.0957590133636364,0.145269766363636,5.71770585963636,5.82880218609091,0,0,0.909090909090909,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2
3467,2,0.55,0.15,-5,1e-04,0.29167,0.023,11,11,6,6,0.545454545454545,0.454545454545455,0,Coexist_or_sp1_extinct,5138.09090909091,-0.000841044000000001,2.95210817866667,0.0391999415,2.5552061655,1.40876744216667,0.782265901,0.0533588061666667,0.120019362,4.79084725933333,4.86956493966667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging,-0.000841044000000001,2.95210817866667,0.0391999415,2.5552061655,1.40876744216667,0.782265901,0.0533588061666667,0.120019362,4.79084725933333,4.86956493966667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging
3468,2,0.55,0.15,0,1e-04,0.29167,0.023,13,13,0,6,0,1,0,Sp1_extinct,101.307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
3469,2,0.55,0.25,-50,1e-04,0.29167,0.023,11,11,8,5,0.454545454545455,0.545454545454545,0,Coexist_or_sp1_extinct,4715.36363636364,3.617444356625,7.562687341125,3.804796678,7.060773023,4.431911763875,1.557988817875,0.244080749,0.526727112375,5.230633110125,5.49018639025,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,5.4397085242,10.8463740422,5.7926182736,10.150890068,6.4364388792,2.317566699,0.2869403984,0.6999131442,6.3201836418,6.7331563872,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2
3470,2,0.55,0.25,-25,1e-04,0.29167,0.023,11,11,6,3,0.272727272727273,0.727272727272727,0,Coexist_or_sp1_extinct,3230.81818181818,2.364914506,6.031790648,2.58652421366667,5.809129208,2.99493976516667,1.21635737433333,0.1915031085,0.3244576945,5.26292876716667,5.38926161466667,0,0,0.166666666666667,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,4.28905498433333,9.65426844333333,4.48510057466667,9.34927945466667,4.86263713466667,1.90008497333333,0.179516321,0.394180361333333,6.86992011666667,7.07134068033333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
3471,2,0.55,0.25,-15,1e-04,0.29167,0.023,11,11,6,2,0.181818181818182,0.818181818181818,0,Coexist_or_sp1_extinct,2976.27272727273,1.89202757933333,5.42141240433333,2.200430802,4.9949065175,3.46009244466667,1.24000148516667,0.374460743,0.418816001333333,5.01590392666667,5.17314802083333,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,3.004398597,8.408475195,3.3693823625,7.779035944,5.537374187,2.358069626,0.5512157805,0.563649552,6.7504706225,6.7629043935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
3472,2,0.55,0.25,-10,1e-04,0.29167,0.023,11,11,1,0,0,1,0,Sp1_extinct,713.545454545455,0.640327734,2.680882341,0.39842472,1.25121789,2.024902375,0.227737415,0.167295872,0.478135224,3.413985369,3.72482472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
3473,2,0.55,0.25,-5,1e-04,0.29167,0.023,11,11,0,0,0,1,0,Sp1_extinct,302.636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
3474,2,0.55,0.25,0,1e-04,0.29167,0.023,13,13,0,0,0,1,0,Sp1_extinct,75.1538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
3475,2,0.55,0.35,-50,1e-04,0.29167,0.023,8,8,1,0,0,1,0,Sp1_extinct,742.75,0.952794824,4.39344435,1.920497068,3.158934222,3.661675578,0.537021082,0.565002735,0.458528105,4.00599717,3.89952254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
3476,2,0.55,0.35,-25,1e-04,0.29167,0.023,13,13,5,0,0,1,0,Sp1_extinct,1509.76923076923,3.1430585462,5.8406722592,3.6435900952,5.708735835,3.5683513584,0.8583198484,0.466964142,0.5726123616,4.0884921126,4.1956486516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
3477,2,0.55,0.35,-15,1e-04,0.29167,0.023,13,13,4,0,0,1,0,Sp1_extinct,949.769230769231,1.283744729,2.99777206475,1.504474255,2.84647525575,2.46689490025,0.7220041185,0.1746319705,0.39440053475,3.2859186695,3.5940690925,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
3478,2,0.55,0.35,-10,1e-04,0.29167,0.023,13,13,0,0,0,1,0,Sp1_extinct,328.230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
